point_id,session,designation,point,proposition_id,proposition_reference,proposition_title,proposition_url,committee_url,link_evidence,comparison_status
HD01CU5:1,2025/26,CU5,1,HC03192,2024/25:192,En förbättrad modell för presumtionshyra,https://data.riksdagen.se/dokument/HC03192,https://data.riksdagen.se/dokument/HD01CU5,explicit_citation,document_level_only
HD01CU6:1,2025/26,CU6,1,HC03208,2024/25:208,Ett mer heltäckande straffansvar vid angrepp på företagshemligheter,https://data.riksdagen.se/dokument/HC03208,https://data.riksdagen.se/dokument/HD01CU6,explicit_citation,document_level_only
HD01CU8:1,2025/26,CU8,1,HD0321,2025/26:21,Uppskjutet krav på att hållbarhetsrapportera för vissa företag,https://data.riksdagen.se/dokument/HD0321,https://data.riksdagen.se/dokument/HD01CU8,explicit_citation,document_level_only
HD01FiU19:1,2025/26,FiU19,1,HD0383,2025/26:83,Riksrevisionens rapport om statens arbete med Agenda 2030,https://data.riksdagen.se/dokument/HD0383,https://data.riksdagen.se/dokument/HD01FiU19,explicit_citation,document_level_only
HD01FiU1:1,2025/26,FiU1,1,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01FiU1,explicit_citation,document_level_only
HD01FiU1:2,2025/26,FiU1,2,HC03168,2024/25:168,Höjd fastighetsskatt för vindkraftverk,https://data.riksdagen.se/dokument/HC03168,https://data.riksdagen.se/dokument/HD01FiU1,explicit_citation,document_level_only
HD01FiU1:2,2025/26,FiU1,2,HC03188,2024/25:188,Ett grundavdrag i riskskatten,https://data.riksdagen.se/dokument/HC03188,https://data.riksdagen.se/dokument/HD01FiU1,explicit_citation,document_level_only
HD01FiU1:2,2025/26,FiU1,2,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01FiU1,explicit_citation,document_level_only
HD01FiU1:2,2025/26,FiU1,2,HD0316,2025/26:16,Förbättrad utformning av EU:s elmarknad,https://data.riksdagen.se/dokument/HD0316,https://data.riksdagen.se/dokument/HD01FiU1,explicit_citation,document_level_only
HD01FiU1:2,2025/26,FiU1,2,HD0331,2025/26:31,Ytterligare höjd beloppsgräns vid avdrag för resor till och från arbetet,https://data.riksdagen.se/dokument/HD0331,https://data.riksdagen.se/dokument/HD01FiU1,explicit_citation,document_level_only
HD01FiU1:2,2025/26,FiU1,2,HD0332,2025/26:32,"Sänkt skatt på arbetsinkomster, pension och sjuk- och aktivitetsersättning",https://data.riksdagen.se/dokument/HD0332,https://data.riksdagen.se/dokument/HD01FiU1,explicit_citation,document_level_only
HD01FiU1:3,2025/26,FiU1,3,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01FiU1,explicit_citation,document_level_only
HD01FiU1:4,2025/26,FiU1,4,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01FiU1,explicit_citation,document_level_only
HD01FiU1:5,2025/26,FiU1,5,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01FiU1,explicit_citation,document_level_only
HD01FiU1:6,2025/26,FiU1,6,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01FiU1,explicit_citation,document_level_only
HD01FiU20:1,2025/26,FiU20,1,HD03100,2025/26:100,2026 års ekonomiska vårproposition,https://data.riksdagen.se/dokument/HD03100,https://data.riksdagen.se/dokument/HD01FiU20,explicit_citation,document_level_only
HD01FiU20:2,2025/26,FiU20,2,HD03241,2025/26:241,Riksrevisionens rapport om tillämpningen av det finanspolitiska ramverket 2025,https://data.riksdagen.se/dokument/HD03241,https://data.riksdagen.se/dokument/HD01FiU20,explicit_citation,document_level_only
HD01FiU21:1,2025/26,FiU21,1,HD0399,2025/26:99,Vårändringsbudget för 2026,https://data.riksdagen.se/dokument/HD0399,https://data.riksdagen.se/dokument/HD01FiU21,explicit_citation,document_level_only
HD01FiU22:1,2025/26,FiU22,1,HD0396,2025/26:96,Redovisning av verksamheten i Internationella valutafonden 2025,https://data.riksdagen.se/dokument/HD0396,https://data.riksdagen.se/dokument/HD01FiU22,explicit_citation,document_level_only
HD01FiU26:11,2025/26,FiU26,11,HD0351,2025/26:51,Riksrevisionens rapport om generella statsbidrag som stabiliseringspolitiskt instrument,https://data.riksdagen.se/dokument/HD0351,https://data.riksdagen.se/dokument/HD01FiU26,explicit_citation,document_level_only
HD01FiU28:1,2025/26,FiU28,1,HD0389,2025/26:89,Riksrevisionens rapport om arbetsrättsliga villkor i offentlig upphandling,https://data.riksdagen.se/dokument/HD0389,https://data.riksdagen.se/dokument/HD01FiU28,explicit_citation,document_level_only
HD01FiU29:1,2025/26,FiU29,1,HD0386,2025/26:86,Nya regler för att underlätta noteringar av värdepapper,https://data.riksdagen.se/dokument/HD0386,https://data.riksdagen.se/dokument/HD01FiU29,explicit_citation,document_level_only
HD01FiU31:1,2025/26,FiU31,1,HD03152,2025/26:152,Riksrevisionens rapport om Statens fastighetsverks fastighetsförvaltning,https://data.riksdagen.se/dokument/HD03152,https://data.riksdagen.se/dokument/HD01FiU31,explicit_citation,document_level_only
HD01FiU36:1,2025/26,FiU36,1,HD03119,2025/26:119,Utveckling av makrotillsynsområdet,https://data.riksdagen.se/dokument/HD03119,https://data.riksdagen.se/dokument/HD01FiU36,explicit_citation,document_level_only
HD01FiU39:1,2025/26,FiU39,1,HD03199,2025/26:199,Åtgärder för att stärka kontanternas funktionssätt,https://data.riksdagen.se/dokument/HD03199,https://data.riksdagen.se/dokument/HD01FiU39,explicit_citation,document_level_only
HD01FiU42:1,2025/26,FiU42,1,HD03177,2025/26:177,Förenklad leverantörskontroll vid upphandling,https://data.riksdagen.se/dokument/HD03177,https://data.riksdagen.se/dokument/HD01FiU42,explicit_citation,document_level_only
HD01FiU45:1,2025/26,FiU45,1,HD03255,2025/26:255,Stickprovsinsamling av uppgifter om hushållens skulder,https://data.riksdagen.se/dokument/HD03255,https://data.riksdagen.se/dokument/HD01FiU45,explicit_citation,document_level_only
HD01FiU47:1,2025/26,FiU47,1,HD03275,2025/26:275,Extra ändringsbudget för 2026 - Stöd till Ukraina samt stöd till hushåll och andra åtgärder med anledning av kriget i Mellanöstern,https://data.riksdagen.se/dokument/HD03275,https://data.riksdagen.se/dokument/HD01FiU47,explicit_citation,document_level_only
HD01FiU48:1,2025/26,FiU48,1,HD03236,2025/26:236,Extra ändringsbudget för 2026 - Sänkt skatt på drivmedel samt el- och gasprisstöd,https://data.riksdagen.se/dokument/HD03236,https://data.riksdagen.se/dokument/HD01FiU48,explicit_citation,document_level_only
HD01FiU5:1,2025/26,FiU5,1,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01FiU5,explicit_citation,document_level_only
HD01FöU12:1,2025/26,FöU12,1,HD03142,2025/26:142,Ett starkare skydd för civilbefolkningen vid höjd beredskap,https://data.riksdagen.se/dokument/HD03142,https://data.riksdagen.se/dokument/HD01F%C3%B6U12,explicit_citation,document_level_only
HD01FöU14:2,2025/26,FöU14,2,HD03254,2025/26:254,Förbättrade förutsättningar för operativt militärt samarbete,https://data.riksdagen.se/dokument/HD03254,https://data.riksdagen.se/dokument/HD01F%C3%B6U14,explicit_citation,document_level_only
HD01FöU14:3,2025/26,FöU14,3,HD03254,2025/26:254,Förbättrade förutsättningar för operativt militärt samarbete,https://data.riksdagen.se/dokument/HD03254,https://data.riksdagen.se/dokument/HD01F%C3%B6U14,explicit_citation,document_level_only
HD01FöU14:4,2025/26,FöU14,4,HD03254,2025/26:254,Förbättrade förutsättningar för operativt militärt samarbete,https://data.riksdagen.se/dokument/HD03254,https://data.riksdagen.se/dokument/HD01F%C3%B6U14,explicit_citation,document_level_only
HD01FöU17:3,2025/26,FöU17,3,HD03162,2025/26:162,Sveriges militära stöd till Ukraina,https://data.riksdagen.se/dokument/HD03162,https://data.riksdagen.se/dokument/HD01F%C3%B6U17,explicit_citation,document_level_only
HD01FöU19:1,2025/26,FöU19,1,HD03167,2025/26:167,Kärnämneskontroll och bedömningar av överensstämmelse med säkerhets- och strålskyddskrav i verksamhet med strålning,https://data.riksdagen.se/dokument/HD03167,https://data.riksdagen.se/dokument/HD01F%C3%B6U19,explicit_citation,document_level_only
HD01FöU1:1,2025/26,FöU1,1,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01F%C3%B6U1,explicit_citation,document_level_only
HD01FöU1:2,2025/26,FöU1,2,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01F%C3%B6U1,explicit_citation,document_level_only
HD01FöU1:3,2025/26,FöU1,3,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01F%C3%B6U1,explicit_citation,document_level_only
HD01FöU2:1,2025/26,FöU2,1,HD0328,2025/26:28,Ett starkt skydd för nätverks- och informationssystem - en ny cybersäkerhetslag,https://data.riksdagen.se/dokument/HD0328,https://data.riksdagen.se/dokument/HD01F%C3%B6U2,explicit_citation,document_level_only
HD01FöU3:1,2025/26,FöU3,1,HC03193,2024/25:193,"Försvarsindustristrategi för ett starkare Sverige - innovation, produktion och samarbete",https://data.riksdagen.se/dokument/HC03193,https://data.riksdagen.se/dokument/HD01F%C3%B6U3,explicit_citation,document_level_only
HD01FöU6:1,2025/26,FöU6,1,HD0370,2025/26:70,Integritetsskydd vid signalspaning i försvarsunderrättelseverksamhet,https://data.riksdagen.se/dokument/HD0370,https://data.riksdagen.se/dokument/HD01F%C3%B6U6,explicit_citation,document_level_only
HD01FöU7:1,2025/26,FöU7,1,HC03206,2024/25:206,Riksrevisionens rapport om den statliga styrningen av det civila försvarets uppbyggnad,https://data.riksdagen.se/dokument/HC03206,https://data.riksdagen.se/dokument/HD01F%C3%B6U7,explicit_citation,document_level_only
HD01JuU10:1,2025/26,JuU10,1,HD03141,2025/26:141,En ny vapenlag,https://data.riksdagen.se/dokument/HD03141,https://data.riksdagen.se/dokument/HD01JuU10,explicit_citation,document_level_only
HD01JuU10:2,2025/26,JuU10,2,HD03141,2025/26:141,En ny vapenlag,https://data.riksdagen.se/dokument/HD03141,https://data.riksdagen.se/dokument/HD01JuU10,explicit_citation,document_level_only
HD01JuU10:3,2025/26,JuU10,3,HD03141,2025/26:141,En ny vapenlag,https://data.riksdagen.se/dokument/HD03141,https://data.riksdagen.se/dokument/HD01JuU10,explicit_citation,document_level_only
HD01JuU22:1,2025/26,JuU22,1,HD0361,2025/26:61,Utökade registerkontroller vid anställning i kommun,https://data.riksdagen.se/dokument/HD0361,https://data.riksdagen.se/dokument/HD01JuU22,explicit_citation,document_level_only
HD01JuU25:3,2025/26,JuU25,3,HD0382,2025/26:82,Redovisning av användningen av hemliga tvångsmedel under 2024,https://data.riksdagen.se/dokument/HD0382,https://data.riksdagen.se/dokument/HD01JuU25,explicit_citation,document_level_only
HD01JuU27:1,2025/26,JuU27,1,HD0395,2025/26:95,Säkerhetsförvaring - en ny tidsobestämd frihetsberövande påföljd,https://data.riksdagen.se/dokument/HD0395,https://data.riksdagen.se/dokument/HD01JuU27,explicit_citation,document_level_only
HD01JuU28:1,2025/26,JuU28,1,HD03150,2025/26:150,Polisens användning av AI för ansiktsigenkänning i realtid,https://data.riksdagen.se/dokument/HD03150,https://data.riksdagen.se/dokument/HD01JuU28,explicit_citation,document_level_only
HD01JuU2:1,2025/26,JuU2,1,HC03175,2024/25:175,Hemliga och preventiva tvångsmedel när barn under 15 år begår brott,https://data.riksdagen.se/dokument/HC03175,https://data.riksdagen.se/dokument/HD01JuU2,explicit_citation,document_level_only
HD01JuU30:1,2025/26,JuU30,1,HD03132,2025/26:132,Frihetsberövande påföljder för barn och unga,https://data.riksdagen.se/dokument/HD03132,https://data.riksdagen.se/dokument/HD01JuU30,explicit_citation,document_level_only
HD01JuU31:2,2025/26,JuU31,2,HD03110,2025/26:110,Riksrevisionens rapport om Polisreformen 2015,https://data.riksdagen.se/dokument/HD03110,https://data.riksdagen.se/dokument/HD01JuU31,explicit_citation,document_level_only
HD01JuU35:1,2025/26,JuU35,1,HD03185,2025/26:185,Tillfällig verkställighet av svenska fängelsestraff utomlands,https://data.riksdagen.se/dokument/HD03185,https://data.riksdagen.se/dokument/HD01JuU35,explicit_citation,document_level_only
HD01JuU35:2,2025/26,JuU35,2,HD03185,2025/26:185,Tillfällig verkställighet av svenska fängelsestraff utomlands,https://data.riksdagen.se/dokument/HD03185,https://data.riksdagen.se/dokument/HD01JuU35,explicit_citation,document_level_only
HD01JuU37:1,2025/26,JuU37,1,HD03227,2025/26:227,Bättre möjligheter att utreda brott av unga lagöverträdare och några andra processrättsliga frågor,https://data.riksdagen.se/dokument/HD03227,https://data.riksdagen.se/dokument/HD01JuU37,explicit_citation,document_level_only
HD01JuU38:1,2025/26,JuU38,1,HD03181,2025/26:181,Ett förstärkt samhällsskydd och tydligare reaktioner vid återfall i brott,https://data.riksdagen.se/dokument/HD03181,https://data.riksdagen.se/dokument/HD01JuU38,explicit_citation,document_level_only
HD01JuU38:2,2025/26,JuU38,2,HD03181,2025/26:181,Ett förstärkt samhällsskydd och tydligare reaktioner vid återfall i brott,https://data.riksdagen.se/dokument/HD03181,https://data.riksdagen.se/dokument/HD01JuU38,explicit_citation,document_level_only
HD01JuU39:1,2025/26,JuU39,1,HD03138,2025/26:138,En särskild straffbestämmelse för psykiskt våld,https://data.riksdagen.se/dokument/HD03138,https://data.riksdagen.se/dokument/HD01JuU39,explicit_citation,document_level_only
HD01JuU3:1,2025/26,JuU3,1,HC03189,2024/25:189,"Kriminalisering av oskuldskontroller, oskuldsintyg och oskuldsingrepp",https://data.riksdagen.se/dokument/HC03189,https://data.riksdagen.se/dokument/HD01JuU3,explicit_citation,document_level_only
HD01JuU40:2,2025/26,JuU40,2,HD03217,2025/26:217,Ett utökat straffrättsligt tjänstemannaansvar,https://data.riksdagen.se/dokument/HD03217,https://data.riksdagen.se/dokument/HD01JuU40,explicit_citation,document_level_only
HD01JuU40:3,2025/26,JuU40,3,HD03217,2025/26:217,Ett utökat straffrättsligt tjänstemannaansvar,https://data.riksdagen.se/dokument/HD03217,https://data.riksdagen.se/dokument/HD01JuU40,explicit_citation,document_level_only
HD01JuU41:2,2025/26,JuU41,2,HD03293,2025/26:293,Skärpta regler för unga lagöverträdare,https://data.riksdagen.se/dokument/HD03293,https://data.riksdagen.se/dokument/HD01JuU41,explicit_citation,document_level_only
HD01JuU41:3,2025/26,JuU41,3,HD03293,2025/26:293,Skärpta regler för unga lagöverträdare,https://data.riksdagen.se/dokument/HD03293,https://data.riksdagen.se/dokument/HD01JuU41,explicit_citation,document_level_only
HD01JuU41:4,2025/26,JuU41,4,HD03293,2025/26:293,Skärpta regler för unga lagöverträdare,https://data.riksdagen.se/dokument/HD03293,https://data.riksdagen.se/dokument/HD01JuU41,explicit_citation,document_level_only
HD01JuU41:4,2025/26,JuU41,4,HD03294,2025/26:294,För barns rättigheter och trygghet - en ny lag om omhändertagande för vård av barn och unga,https://data.riksdagen.se/dokument/HD03294,https://data.riksdagen.se/dokument/HD01JuU41,explicit_citation,document_level_only
HD01JuU41:4,2025/26,JuU41,4,HD03295,2025/26:295,Förebyggande insatser inom socialtjänsten till skydd för barn och unga vid bristande medverkan,https://data.riksdagen.se/dokument/HD03295,https://data.riksdagen.se/dokument/HD01JuU41,explicit_citation,document_level_only
HD01JuU41:5,2025/26,JuU41,5,HD03293,2025/26:293,Skärpta regler för unga lagöverträdare,https://data.riksdagen.se/dokument/HD03293,https://data.riksdagen.se/dokument/HD01JuU41,explicit_citation,document_level_only
HD01JuU41:6,2025/26,JuU41,6,HD03293,2025/26:293,Skärpta regler för unga lagöverträdare,https://data.riksdagen.se/dokument/HD03293,https://data.riksdagen.se/dokument/HD01JuU41,explicit_citation,document_level_only
HD01JuU41:6,2025/26,JuU41,6,HD03294,2025/26:294,För barns rättigheter och trygghet - en ny lag om omhändertagande för vård av barn och unga,https://data.riksdagen.se/dokument/HD03294,https://data.riksdagen.se/dokument/HD01JuU41,explicit_citation,document_level_only
HD01JuU42:1,2025/26,JuU42,1,HD03218,2025/26:218,Dubbla straff för brott i kriminella nätverk och skärpta straffskalor,https://data.riksdagen.se/dokument/HD03218,https://data.riksdagen.se/dokument/HD01JuU42,explicit_citation,document_level_only
HD01JuU45:1,2025/26,JuU45,1,HD03267,2025/26:267,Stärkt skydd mot utlänningar som utgör kvalificerade säkerhetshot,https://data.riksdagen.se/dokument/HD03267,https://data.riksdagen.se/dokument/HD01JuU45,explicit_citation,document_level_only
HD01JuU47:1,2025/26,JuU47,1,HD03276,2025/26:276,Nya möjligheter att bekämpa onlinerekrytering,https://data.riksdagen.se/dokument/HD03276,https://data.riksdagen.se/dokument/HD01JuU47,explicit_citation,document_level_only
HD01JuU48:1,2025/26,JuU48,1,HD03297,2025/26:297,Ett nytt straffrättsligt påföljdssystem,https://data.riksdagen.se/dokument/HD03297,https://data.riksdagen.se/dokument/HD01JuU48,explicit_citation,document_level_only
HD01JuU6:1,2025/26,JuU6,1,HC03195,2024/25:195,Skärpta krav för offentliga biträden och höjda kompetenskrav för tolkar i migrationsärenden,https://data.riksdagen.se/dokument/HC03195,https://data.riksdagen.se/dokument/HD01JuU6,explicit_citation,document_level_only
HD01JuU8:1,2025/26,JuU8,1,HD0334,2025/26:34,Skärpta regler för villkorlig frigivning,https://data.riksdagen.se/dokument/HD0334,https://data.riksdagen.se/dokument/HD01JuU8,explicit_citation,document_level_only
HD01JuU9:1,2025/26,JuU9,1,HD03155,2025/26:155,En mer rättssäker och effektiv domstolsprocess,https://data.riksdagen.se/dokument/HD03155,https://data.riksdagen.se/dokument/HD01JuU9,explicit_citation,document_level_only
HD01KU12:1,2025/26,KU12,1,HC03197,2024/25:197,Kompletterande bestämmelser till EU:s mediefrihetsförordning,https://data.riksdagen.se/dokument/HC03197,https://data.riksdagen.se/dokument/HD01KU12,explicit_citation,document_level_only
HD01KU13:1,2025/26,KU13,1,HD034,2025/26:4,Kompletterande bestämmelser till EU:s förordning om politisk reklam,https://data.riksdagen.se/dokument/HD034,https://data.riksdagen.se/dokument/HD01KU13,explicit_citation,document_level_only
HD01KU2:1,2025/26,KU2,1,HC03165,2024/25:165,Stärkt skydd för demokratin och domstolarnas oberoende,https://data.riksdagen.se/dokument/HC03165,https://data.riksdagen.se/dokument/HD01KU2,explicit_citation,document_level_only
HD01KU31:1,2025/26,KU31,1,HD0362,2025/26:62,Riksrevisionens rapport om statens främjande av de nationella minoritetsspråken,https://data.riksdagen.se/dokument/HD0362,https://data.riksdagen.se/dokument/HD01KU31,explicit_citation,document_level_only
HD01KU33:1,2025/26,KU33,1,HD0371,2025/26:71,Insyn i handlingar som inhämtas genom beslag och kopiering vid husrannsakan,https://data.riksdagen.se/dokument/HD0371,https://data.riksdagen.se/dokument/HD01KU33,explicit_citation,document_level_only
HD01KU34:1,2025/26,KU34,1,HD0378,2025/26:78,En grundlagsskyddad aborträtt samt utökade möjligheter att begränsa föreningsfriheten och rätten till medborgarskap,https://data.riksdagen.se/dokument/HD0378,https://data.riksdagen.se/dokument/HD01KU34,explicit_citation,document_level_only
HD01KU39:1,2025/26,KU39,1,HD03258,2025/26:258,Ökad insyn i politiska processer,https://data.riksdagen.se/dokument/HD03258,https://data.riksdagen.se/dokument/HD01KU39,explicit_citation,document_level_only
HD01KU41:1,2025/26,KU41,1,HD03103,2025/26:103,Kommittéberättelse - kommittéernas verksamhet under 2025,https://data.riksdagen.se/dokument/HD03103,https://data.riksdagen.se/dokument/HD01KU41,explicit_citation,document_level_only
HD01KU42:1,2025/26,KU42,1,HD03100,2025/26:100,2026 års ekonomiska vårproposition,https://data.riksdagen.se/dokument/HD03100,https://data.riksdagen.se/dokument/HD01KU42,explicit_citation,document_level_only
HD01KU4:1,2025/26,KU4,1,HC03181,2024/25:181,Säkerhet och tillgänglighet vid val,https://data.riksdagen.se/dokument/HC03181,https://data.riksdagen.se/dokument/HD01KU4,explicit_citation,document_level_only
HD01KU6:1,2025/26,KU6,1,HC03180,2024/25:180,Ökat informationsutbyte mellan myndigheter - en ny sekretessbrytande bestämmelse,https://data.riksdagen.se/dokument/HC03180,https://data.riksdagen.se/dokument/HD01KU6,explicit_citation,document_level_only
HD01KU8:1,2025/26,KU8,1,HC03155,2024/25:155,Stärkt konstitutionell beredskap,https://data.riksdagen.se/dokument/HC03155,https://data.riksdagen.se/dokument/HD01KU8,explicit_citation,document_level_only
HD01KrU2:1,2025/26,KrU2,1,HC03166,2024/25:166,En lag om public service och riktlinjer för verksamheten 2026-2033,https://data.riksdagen.se/dokument/HC03166,https://data.riksdagen.se/dokument/HD01KrU2,explicit_citation,document_level_only
HD01KrU2:2,2025/26,KrU2,2,HC03166,2024/25:166,En lag om public service och riktlinjer för verksamheten 2026-2033,https://data.riksdagen.se/dokument/HC03166,https://data.riksdagen.se/dokument/HD01KrU2,explicit_citation,document_level_only
HD01KrU2:3,2025/26,KrU2,3,HC03166,2024/25:166,En lag om public service och riktlinjer för verksamheten 2026-2033,https://data.riksdagen.se/dokument/HC03166,https://data.riksdagen.se/dokument/HD01KrU2,explicit_citation,document_level_only
HD01KrU2:4,2025/26,KrU2,4,HC03166,2024/25:166,En lag om public service och riktlinjer för verksamheten 2026-2033,https://data.riksdagen.se/dokument/HC03166,https://data.riksdagen.se/dokument/HD01KrU2,explicit_citation,document_level_only
HD01KrU3:1,2025/26,KrU3,1,HD0311,2025/26:11,Ett nytt förbud mot spel på kredit,https://data.riksdagen.se/dokument/HD0311,https://data.riksdagen.se/dokument/HD01KrU3,explicit_citation,document_level_only
HD01KrU9:1,2025/26,KrU9,1,HD03163,2025/26:163,"Attraktiva platser - bredare genomslag för politiken för arkitektur, form och design",https://data.riksdagen.se/dokument/HD03163,https://data.riksdagen.se/dokument/HD01KrU9,explicit_citation,document_level_only
HD01MJU13:1,2025/26,MJU13,1,HD0341,2025/26:41,Skärpningar av regelverket för invasiva främmande arter,https://data.riksdagen.se/dokument/HD0341,https://data.riksdagen.se/dokument/HD01MJU13,explicit_citation,document_level_only
HD01MJU15:1,2025/26,MJU15,1,HD0357,2025/26:57,Hund under kontroll,https://data.riksdagen.se/dokument/HD0357,https://data.riksdagen.se/dokument/HD01MJU15,explicit_citation,document_level_only
HD01MJU17:1,2025/26,MJU17,1,HD0377,2025/26:77,Anpassning av svensk rätt till EU:s nya förordning om skyddade beteckningar på jordbruksprodukter och livsmedel,https://data.riksdagen.se/dokument/HD0377,https://data.riksdagen.se/dokument/HD01MJU17,explicit_citation,document_level_only
HD01MJU19:1,2025/26,MJU19,1,HD03108,2025/26:108,Reformering av avfallslagstiftningen för ökad materialåtervinning,https://data.riksdagen.se/dokument/HD03108,https://data.riksdagen.se/dokument/HD01MJU19,explicit_citation,document_level_only
HD01MJU20:2,2025/26,MJU20,2,HD03122,2025/26:122,Riksrevisionens rapport om statens arbete med underlag och utvärdering inom det klimatpolitiska ramverket,https://data.riksdagen.se/dokument/HD03122,https://data.riksdagen.se/dokument/HD01MJU20,explicit_citation,document_level_only
HD01MJU21:5,2025/26,MJU21,5,HD03113,2025/26:113,Riksrevisionens rapport om statens insatser för jordbrukets klimatomställning,https://data.riksdagen.se/dokument/HD03113,https://data.riksdagen.se/dokument/HD01MJU21,explicit_citation,document_level_only
HD01MJU22:4,2025/26,MJU22,4,HD03153,2025/26:153,Riksrevisionens rapport om internationella klimatinsatser,https://data.riksdagen.se/dokument/HD03153,https://data.riksdagen.se/dokument/HD01MJU22,explicit_citation,document_level_only
HD01MJU23:1,2025/26,MJU23,1,HD03211,2025/26:211,Förenklingar i jaktlagstiftningen,https://data.riksdagen.se/dokument/HD03211,https://data.riksdagen.se/dokument/HD01MJU23,explicit_citation,document_level_only
HD01MJU23:2,2025/26,MJU23,2,HD03211,2025/26:211,Förenklingar i jaktlagstiftningen,https://data.riksdagen.se/dokument/HD03211,https://data.riksdagen.se/dokument/HD01MJU23,explicit_citation,document_level_only
HD01MJU24:2,2025/26,MJU24,2,HD03238,2025/26:238,Ny myndighet för miljöprövning,https://data.riksdagen.se/dokument/HD03238,https://data.riksdagen.se/dokument/HD01MJU24,explicit_citation,document_level_only
HD01MJU25:1,2025/26,MJU25,1,HD03205,2025/26:205,Beredskapslager i livsmedelskedjan,https://data.riksdagen.se/dokument/HD03205,https://data.riksdagen.se/dokument/HD01MJU25,explicit_citation,document_level_only
HD01MJU27:1,2025/26,MJU27,1,HD03206,2025/26:206,Stärkt kontroll av fusk i livsmedelskedjan,https://data.riksdagen.se/dokument/HD03206,https://data.riksdagen.se/dokument/HD01MJU27,explicit_citation,document_level_only
HD01MJU28:1,2025/26,MJU28,1,HD03230,2025/26:230,Ersättning vid rådighetsinskränkningar till följd av artskyddet,https://data.riksdagen.se/dokument/HD03230,https://data.riksdagen.se/dokument/HD01MJU28,explicit_citation,document_level_only
HD01MJU29:2,2025/26,MJU29,2,HD03242,2025/26:242,Ett tydligt regelverk för aktivt skogsbruk,https://data.riksdagen.se/dokument/HD03242,https://data.riksdagen.se/dokument/HD01MJU29,explicit_citation,document_level_only
HD01NU10:1,2025/26,NU10,1,HD0326,2025/26:26,Regelverket för framtidens el- och gasnät,https://data.riksdagen.se/dokument/HD0326,https://data.riksdagen.se/dokument/HD01NU10,explicit_citation,document_level_only
HD01NU18:1,2025/26,NU18,1,HD03118,2025/26:118,Tillståndsprövning enligt förnybartdirektivet,https://data.riksdagen.se/dokument/HD03118,https://data.riksdagen.se/dokument/HD01NU18,explicit_citation,document_level_only
HD01NU19:1,2025/26,NU19,1,HD03171,2025/26:171,En mer ändamålsenlig prövning av kärntekniska anläggningar,https://data.riksdagen.se/dokument/HD03171,https://data.riksdagen.se/dokument/HD01NU19,explicit_citation,document_level_only
HD01NU1:2,2025/26,NU1,2,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01NU1,explicit_citation,document_level_only
HD01NU20:1,2025/26,NU20,1,HD03239,2025/26:239,Vindkraft i kommuner,https://data.riksdagen.se/dokument/HD03239,https://data.riksdagen.se/dokument/HD01NU20,explicit_citation,document_level_only
HD01NU21:1,2025/26,NU21,1,HD03158,2025/26:158,Hela Sverige ska fungera - politik för starkare landsbygder,https://data.riksdagen.se/dokument/HD03158,https://data.riksdagen.se/dokument/HD01NU21,explicit_citation,document_level_only
HD01NU22:1,2025/26,NU22,1,HD03203,2025/26:203,Nya verktyg för stärkt konkurrens i privat och offentlig verksamhet,https://data.riksdagen.se/dokument/HD03203,https://data.riksdagen.se/dokument/HD01NU22,explicit_citation,document_level_only
HD01NU22:2,2025/26,NU22,2,HD03203,2025/26:203,Nya verktyg för stärkt konkurrens i privat och offentlig verksamhet,https://data.riksdagen.se/dokument/HD03203,https://data.riksdagen.se/dokument/HD01NU22,explicit_citation,document_level_only
HD01NU23:1,2025/26,NU23,1,HD03184,2025/26:184,Privatkopieringsersättning,https://data.riksdagen.se/dokument/HD03184,https://data.riksdagen.se/dokument/HD01NU23,explicit_citation,document_level_only
HD01NU24:1,2025/26,NU24,1,HD03160,2025/26:160,Ny kärnkraft i Sverige - fler möjliga platser vid kusten,https://data.riksdagen.se/dokument/HD03160,https://data.riksdagen.se/dokument/HD01NU24,explicit_citation,document_level_only
